index,time,measured_power_util
5398,1620000000000,0.694
5399,1620300000000,0.692
5400,1620600000000,0.692
5401,1620900000000,0.694
5402,1621200000000,0.689
5403,1621500000000,0.682
5404,1621800000000,0.678
5405,1622100000000,0.68
5406,1622400000000,0.675
5407,1622700000000,0.676
5408,1623000000000,0.688
5409,1623300000000,0.695
5410,1623600000000,0.706
5411,1623900000000,0.709
5412,1624200000000,0.711
5413,1624500000000,0.707
5414,1624800000000,0.701
5415,1625100000000,0.711
5416,1625400000000,0.725
5417,1625700000000,0.746
5418,1626000000000,0.751
5419,1626300000000,0.747
5420,1626600000000,0.744
5421,1626900000000,0.741
5422,1627200000000,0.738
5423,1627500000000,0.734
5424,1627800000000,0.73
5425,1628100000000,0.725
5426,1628400000000,0.721
5427,1628700000000,0.718
5428,1629000000000,0.715
5429,1629300000000,0.712
5430,1629600000000,0.714
5431,1629900000000,0.72
5432,1630200000000,0.725
5433,1630500000000,0.726
5434,1630800000000,0.725
5435,1631100000000,0.727
5436,1631400000000,0.729
5437,1631700000000,0.725
5438,1632000000000,0.719
5439,1632300000000,0.718
5440,1632600000000,0.714
5441,1632900000000,0.712
5442,1633200000000,0.712
5443,1633500000000,0.714
5444,1633800000000,0.716
5445,1634100000000,0.724
5446,1634400000000,0.731
5447,1634700000000,0.733
5448,1635000000000,0.742
5449,1635300000000,0.748
5450,1635600000000,0.748
5451,1635900000000,0.744
5452,1636200000000,0.74
5453,1636500000000,0.732
5454,1636800000000,0.724
5455,1637100000000,0.723
5456,1637400000000,0.725
5457,1637700000000,0.722
5458,1638000000000,0.718
5459,1638300000000,0.712
5460,1638600000000,0.714
5461,1638900000000,0.709
5462,1639200000000,0.708
5463,1639500000000,0.713
5464,1639800000000,0.707
5465,1640100000000,0.698
5466,1640400000000,0.698
5467,1640700000000,0.699
5468,1641000000000,0.702
5469,1641300000000,0.705
5470,1641600000000,0.7
5471,1641900000000,0.694
5472,1642200000000,0.683
5473,1642500000000,0.681
5474,1642800000000,0.69
5475,1643100000000,0.705
5476,1643400000000,0.703
5477,1643700000000,0.705
5478,1644000000000,0.716
5479,1644300000000,0.718
5480,1644600000000,0.716
5481,1644900000000,0.716
5482,1645200000000,0.72
5483,1645500000000,0.721
5484,1645800000000,0.724
5485,1646100000000,0.723
5486,1646400000000,0.717
5487,1646700000000,0.714
5488,1647000000000,0.717
5489,1647300000000,0.718
5490,1647600000000,0.717
5491,1647900000000,0.713
5492,1648200000000,0.714
5493,1648500000000,0.716
5494,1648800000000,0.718
5495,1649100000000,0.711
5496,1649400000000,0.711
5497,1649700000000,0.721
5498,1650000000000,0.732
5499,1650300000000,0.74
5500,1650600000000,0.743
5501,1650900000000,0.739
5502,1651200000000,0.736
5503,1651500000000,0.734
5504,1651800000000,0.73
5505,1652100000000,0.731
5506,1652400000000,0.734
5507,1652700000000,0.735
5508,1653000000000,0.724
5509,1653300000000,0.718
5510,1653600000000,0.718
5511,1653900000000,0.722
5512,1654200000000,0.723
5513,1654500000000,0.722
5514,1654800000000,0.723
5515,1655100000000,0.722
5516,1655400000000,0.72
5517,1655700000000,0.725
5518,1656000000000,0.726
5519,1656300000000,0.731
5520,1656600000000,0.738
5521,1656900000000,0.75
5522,1657200000000,0.759
5523,1657500000000,0.762
5524,1657800000000,0.76
5525,1658100000000,0.761
5526,1658400000000,0.753
5527,1658700000000,0.749
5528,1659000000000,0.748
5529,1659300000000,0.751
5530,1659600000000,0.753
5531,1659900000000,0.756
5532,1660200000000,0.757
5533,1660500000000,0.759
5534,1660800000000,0.763
5535,1661100000000,0.766
5536,1661400000000,0.772
5537,1661700000000,0.776
5538,1662000000000,0.773
5539,1662300000000,0.769
5540,1662600000000,0.765
5541,1662900000000,0.764
5542,1663200000000,0.765
5543,1663500000000,0.761
5544,1663800000000,0.76
5545,1664100000000,0.76
5546,1664400000000,0.764
5547,1664700000000,0.761
5548,1665000000000,0.758
5549,1665300000000,0.761
5550,1665600000000,0.763
5551,1665900000000,0.764
5552,1666200000000,0.771
5553,1666500000000,0.776
5554,1666800000000,0.778
5555,1667100000000,0.779
5556,1667400000000,0.78
5557,1667700000000,0.782
5558,1668000000000,0.775
5559,1668300000000,0.767
5560,1668600000000,0.763
5561,1668900000000,0.764
5562,1669200000000,0.768
5563,1669500000000,0.77
5564,1669800000000,0.772
5565,1670100000000,0.774
5566,1670400000000,0.774
5567,1670700000000,0.769
5568,1671000000000,0.772
5569,1671300000000,0.771
5570,1671600000000,0.768
5571,1671900000000,0.766
5572,1672200000000,0.766
5573,1672500000000,0.769
5574,1672800000000,0.765
5575,1673100000000,0.761
5576,1673400000000,0.759
5577,1673700000000,0.756
5578,1674000000000,0.756
5579,1674300000000,0.762
5580,1674600000000,0.765
5581,1674900000000,0.761
5582,1675200000000,0.758
5583,1675500000000,0.76
5584,1675800000000,0.756
5585,1676100000000,0.757
5586,1676400000000,0.757
5587,1676700000000,0.759
5588,1677000000000,0.759
5589,1677300000000,0.758
5590,1677600000000,0.742
5591,1677900000000,0.747
5592,1678200000000,0.752
5593,1678500000000,0.757
5594,1678800000000,0.76
5595,1679100000000,0.765
5596,1679400000000,0.766
5597,1679700000000,0.762
5598,1680000000000,0.762
5599,1680300000000,0.763
5600,1680600000000,0.768
5601,1680900000000,0.77
5602,1681200000000,0.77
5603,1681500000000,0.771
5604,1681800000000,0.772
5605,1682100000000,0.773
5606,1682400000000,0.773
5607,1682700000000,0.772
5608,1683000000000,0.77
5609,1683300000000,0.772
5610,1683600000000,0.772
5611,1683900000000,0.772
5612,1684200000000,0.77
5613,1684500000000,0.77
5614,1684800000000,0.771
5615,1685100000000,0.772
5616,1685400000000,0.773
5617,1685700000000,0.772
5618,1686000000000,0.77
5619,1686300000000,0.771
5620,1686600000000,0.771
5621,1686900000000,0.776
5622,1687200000000,0.779
5623,1687500000000,0.78
5624,1687800000000,0.779
5625,1688100000000,0.776
5626,1688400000000,0.775
5627,1688700000000,0.773
5628,1689000000000,0.766
5629,1689300000000,0.76
5630,1689600000000,0.748
5631,1689900000000,0.746
5632,1690200000000,0.748
5633,1690500000000,0.763
5634,1690800000000,0.774
5635,1691100000000,0.774
5636,1691400000000,0.77
5637,1691700000000,0.771
5638,1692000000000,0.769
5639,1692300000000,0.768
5640,1692600000000,0.769
5641,1692900000000,0.767
5642,1693200000000,0.766
5643,1693500000000,0.768
5644,1693800000000,0.768
5645,1694100000000,0.769
5646,1694400000000,0.771
5647,1694700000000,0.768
5648,1695000000000,0.772
5649,1695300000000,0.775
5650,1695600000000,0.773
5651,1695900000000,0.764
5652,1696200000000,0.759
5653,1696500000000,0.758
5654,1696800000000,0.759
5655,1697100000000,0.764
5656,1697400000000,0.766
5657,1697700000000,0.767
5658,1698000000000,0.764
5659,1698300000000,0.751
5660,1698600000000,0.737
5661,1698900000000,0.742
5662,1699200000000,0.749
5663,1699500000000,0.761
5664,1699800000000,0.769
5665,1700100000000,0.77
5666,1700400000000,0.766
5667,1700700000000,0.766
5668,1701000000000,0.765
5669,1701300000000,0.767
5670,1701600000000,0.764
5671,1701900000000,0.762
5672,1702200000000,0.761
5673,1702500000000,0.764
5674,1702800000000,0.766
5675,1703100000000,0.763
5676,1703400000000,0.754
5677,1703700000000,0.743
5678,1704000000000,0.732
5679,1704300000000,0.726
5680,1704600000000,0.733
5681,1704900000000,0.744
5682,1705200000000,0.75
5683,1705500000000,0.753
5684,1705800000000,0.754
5685,1706100000000,0.757
5686,1706400000000,0.762
5687,1706700000000,0.759
5688,1707000000000,0.754
5689,1707300000000,0.749
5690,1707600000000,0.74
5691,1707900000000,0.719
5692,1708200000000,0.699
5693,1708500000000,0.688
5694,1708800000000,0.68
5695,1709100000000,0.682
5696,1709400000000,0.683
5697,1709700000000,0.686
5698,1710000000000,0.694
5699,1710300000000,0.695
5700,1710600000000,0.689
5701,1710900000000,0.69
5702,1711200000000,0.691
5703,1711500000000,0.7
5704,1711800000000,0.703
5705,1712100000000,0.7
5706,1712400000000,0.703
5707,1712700000000,0.707
5708,1713000000000,0.707
5709,1713300000000,0.707
5710,1713600000000,0.71
5711,1713900000000,0.713
5712,1714200000000,0.709
5713,1714500000000,0.708
5714,1714800000000,0.709
5715,1715100000000,0.712
5716,1715400000000,0.716
5717,1715700000000,0.719
5718,1716000000000,0.714
5719,1716300000000,0.71
5720,1716600000000,0.711
5721,1716900000000,0.712
5722,1717200000000,0.713
5723,1717500000000,0.717
5724,1717800000000,0.713
5725,1718100000000,0.711
5726,1718400000000,0.708
5727,1718700000000,0.707
5728,1719000000000,0.713
5729,1719300000000,0.725
5730,1719600000000,0.734
5731,1719900000000,0.741
5732,1720200000000,0.748
5733,1720500000000,0.746
5734,1720800000000,0.746
5735,1721100000000,0.746
5736,1721400000000,0.75
5737,1721700000000,0.756
5738,1722000000000,0.751
5739,1722300000000,0.739
5740,1722600000000,0.737
5741,1722900000000,0.741
5742,1723200000000,0.74
5743,1723500000000,0.736
5744,1723800000000,0.729
5745,1724100000000,0.719
5746,1724400000000,0.713
5747,1724700000000,0.715
5748,1725000000000,0.717
5749,1725300000000,0.716
5750,1725600000000,0.715
5751,1725900000000,0.717
5752,1726200000000,0.721
5753,1726500000000,0.719
5754,1726800000000,0.722
5755,1727100000000,0.72
5756,1727400000000,0.715
5757,1727700000000,0.709
5758,1728000000000,0.71
5759,1728300000000,0.714
5760,1728600000000,0.709
5761,1728900000000,0.707
5762,1729200000000,0.72
5763,1729500000000,0.731
5764,1729800000000,0.73
5765,1730100000000,0.726
5766,1730400000000,0.72
5767,1730700000000,0.714
5768,1731000000000,0.713
5769,1731300000000,0.713
5770,1731600000000,0.716
5771,1731900000000,0.716
5772,1732200000000,0.711
5773,1732500000000,0.702
5774,1732800000000,0.696
5775,1733100000000,0.698
5776,1733400000000,0.703
5777,1733700000000,0.707
5778,1734000000000,0.711
5779,1734300000000,0.715
5780,1734600000000,0.715
5781,1734900000000,0.714
5782,1735200000000,0.711
5783,1735500000000,0.71
5784,1735800000000,0.708
5785,1736100000000,0.709
5786,1736400000000,0.71
5787,1736700000000,0.715
5788,1737000000000,0.724
5789,1737300000000,0.725
5790,1737600000000,0.724
5791,1737900000000,0.722
5792,1738200000000,0.718
5793,1738500000000,0.712
5794,1738800000000,0.71
5795,1739100000000,0.71
5796,1739400000000,0.71
5797,1739700000000,0.71
5798,1740000000000,0.71
5799,1740300000000,0.704
5800,1740600000000,0.699
5801,1740900000000,0.697
5802,1741200000000,0.704
5803,1741500000000,0.712
5804,1741800000000,0.713
5805,1742100000000,0.709
5806,1742400000000,0.712
5807,1742700000000,0.712
5808,1743000000000,0.713
5809,1743300000000,0.704
5810,1743600000000,0.704
5811,1743900000000,0.712
5812,1744200000000,0.719
5813,1744500000000,0.723
5814,1744800000000,0.72
5815,1745100000000,0.714
5816,1745400000000,0.709
5817,1745700000000,0.708
5818,1746000000000,0.713
5819,1746300000000,0.715
5820,1746600000000,0.72
5821,1746900000000,0.722
5822,1747200000000,0.725
5823,1747500000000,0.731
5824,1747800000000,0.745
5825,1748100000000,0.76
5826,1748400000000,0.767
5827,1748700000000,0.771
5828,1749000000000,0.774
5829,1749300000000,0.77
5830,1749600000000,0.766
5831,1749900000000,0.761
5832,1750200000000,0.757
5833,1750500000000,0.751
5834,1750800000000,0.747
5835,1751100000000,0.746
5836,1751400000000,0.75
5837,1751700000000,0.759
5838,1752000000000,0.744
5839,1752300000000,0.74
5840,1752600000000,0.742
5841,1752900000000,0.748
5842,1753200000000,0.747
5843,1753500000000,0.747
5844,1753800000000,0.748
5845,1754100000000,0.751
5846,1754400000000,0.751
5847,1754700000000,0.749
5848,1755000000000,0.749
5849,1755300000000,0.747
5850,1755600000000,0.745
5851,1755900000000,0.746
5852,1756200000000,0.742
5853,1756500000000,0.722
5854,1756800000000,0.71
5855,1757100000000,0.713
5856,1757400000000,0.716
5857,1757700000000,0.722
5858,1758000000000,0.724
5859,1758300000000,0.723
5860,1758600000000,0.712
5861,1758900000000,0.71
5862,1759200000000,0.714
5863,1759500000000,0.717
5864,1759800000000,0.72
5865,1760100000000,0.723
5866,1760400000000,0.719
5867,1760700000000,0.72
5868,1761000000000,0.719
5869,1761300000000,0.715
5870,1761600000000,0.706
5871,1761900000000,0.702
5872,1762200000000,0.705
5873,1762500000000,0.711
5874,1762800000000,0.712
5875,1763100000000,0.711
5876,1763400000000,0.711
5877,1763700000000,0.725
5878,1764000000000,0.739
5879,1764300000000,0.747
5880,1764600000000,0.748
5881,1764900000000,0.751
5882,1765200000000,0.752
5883,1765500000000,0.758
5884,1765800000000,0.759
5885,1766100000000,0.761
5886,1766400000000,0.764
5887,1766700000000,0.765
5888,1767000000000,0.767
5889,1767300000000,0.769
5890,1767600000000,0.768
5891,1767900000000,0.767
5892,1768200000000,0.767
5893,1768500000000,0.768
5894,1768800000000,0.768
5895,1769100000000,0.769
5896,1769400000000,0.768
5897,1769700000000,0.767
5898,1770000000000,0.768
5899,1770300000000,0.766
5900,1770600000000,0.768
5901,1770900000000,0.769
5902,1771200000000,0.769
5903,1771500000000,0.767
5904,1771800000000,0.765
5905,1772100000000,0.767
5906,1772400000000,0.766
5907,1772700000000,0.768
5908,1773000000000,0.769
5909,1773300000000,0.77
5910,1773600000000,0.769
5911,1773900000000,0.767
5912,1774200000000,0.764
5913,1774500000000,0.762
5914,1774800000000,0.765
5915,1775100000000,0.766
5916,1775400000000,0.766
5917,1775700000000,0.765
5918,1776000000000,0.765
5919,1776300000000,0.767
5920,1776600000000,0.767
5921,1776900000000,0.766
5922,1777200000000,0.764
5923,1777500000000,0.761
5924,1777800000000,0.76
5925,1778100000000,0.76
5926,1778400000000,0.753
5927,1778700000000,0.756
5928,1779000000000,0.761
5929,1779300000000,0.757
5930,1779600000000,0.757
5931,1779900000000,0.761
5932,1780200000000,0.761
5933,1780500000000,0.761
5934,1780800000000,0.76
5935,1781100000000,0.761
5936,1781400000000,0.758
5937,1781700000000,0.744
5938,1782000000000,0.719
5939,1782300000000,0.709
5940,1782600000000,0.716
5941,1782900000000,0.729
5942,1783200000000,0.746
5943,1783500000000,0.757
5944,1783800000000,0.76
5945,1784100000000,0.758
5946,1784400000000,0.759
5947,1784700000000,0.757
5948,1785000000000,0.755
5949,1785300000000,0.755
5950,1785600000000,0.753
5951,1785900000000,0.752
5952,1786200000000,0.749
5953,1786500000000,0.745
5954,1786800000000,0.746
5955,1787100000000,0.739
5956,1787400000000,0.719
5957,1787700000000,0.733
5958,1788000000000,0.748
5959,1788300000000,0.752
5960,1788600000000,0.749
5961,1788900000000,0.75
5962,1789200000000,0.737
5963,1789500000000,0.739
5964,1789800000000,0.74
5965,1790100000000,0.736
5966,1790400000000,0.736
5967,1790700000000,0.737
5968,1791000000000,0.737
5969,1791300000000,0.742
5970,1791600000000,0.741
5971,1791900000000,0.739
5972,1792200000000,0.737
5973,1792500000000,0.737
5974,1792800000000,0.725
5975,1793100000000,0.736
5976,1793400000000,0.742
5977,1793700000000,0.746
5978,1794000000000,0.747
5979,1794300000000,0.742
5980,1794600000000,0.716
5981,1794900000000,0.695
5982,1795200000000,0.704
5983,1795500000000,0.72
5984,1795800000000,0.717
5985,1796100000000,0.723
5986,1796400000000,0.729
5987,1796700000000,0.73
5988,1797000000000,0.72
5989,1797300000000,0.701
5990,1797600000000,0.688
5991,1797900000000,0.683
5992,1798200000000,0.688
5993,1798500000000,0.689
5994,1798800000000,0.688
5995,1799100000000,0.689
5996,1799400000000,0.689
5997,1799700000000,0.683
5998,1800000000000,0.677
5999,1800300000000,0.674
6000,1800600000000,0.671
6001,1800900000000,0.673
6002,1801200000000,0.671
6003,1801500000000,0.67
6004,1801800000000,0.667
6005,1802100000000,0.666
6006,1802400000000,0.664
6007,1802700000000,0.663
6008,1803000000000,0.662
6009,1803300000000,0.667
6010,1803600000000,0.669
6011,1803900000000,0.679
6012,1804200000000,0.678
6013,1804500000000,0.669
6014,1804800000000,0.665
6015,1805100000000,0.678
6016,1805400000000,0.69
6017,1805700000000,0.697
6018,1806000000000,0.7
6019,1806300000000,0.699
6020,1806600000000,0.698
6021,1806900000000,0.695
6022,1807200000000,0.695
6023,1807500000000,0.701
6024,1807800000000,0.709
6025,1808100000000,0.718
6026,1808400000000,0.721
6027,1808700000000,0.717
6028,1809000000000,0.714
6029,1809300000000,0.716
6030,1809600000000,0.712
6031,1809900000000,0.713
6032,1810200000000,0.715
6033,1810500000000,0.714
6034,1810800000000,0.714
6035,1811100000000,0.714
6036,1811400000000,0.713
6037,1811700000000,0.716
6038,1812000000000,0.713
6039,1812300000000,0.702
6040,1812600000000,0.702
6041,1812900000000,0.698
6042,1813200000000,0.696
6043,1813500000000,0.697
6044,1813800000000,0.697
6045,1814100000000,0.703
6046,1814400000000,0.717
6047,1814700000000,0.723
6048,1815000000000,0.724
6049,1815300000000,0.723
6050,1815600000000,0.722
6051,1815900000000,0.726
6052,1816200000000,0.72
6053,1816500000000,0.71
6054,1816800000000,0.71
6055,1817100000000,0.71
6056,1817400000000,0.713
6057,1817700000000,0.716
6058,1818000000000,0.714
6059,1818300000000,0.719
6060,1818600000000,0.721
6061,1818900000000,0.72
6062,1819200000000,0.712
6063,1819500000000,0.706
6064,1819800000000,0.704
6065,1820100000000,0.705
6066,1820400000000,0.704
6067,1820700000000,0.7
6068,1821000000000,0.7
6069,1821300000000,0.7
6070,1821600000000,0.695
6071,1821900000000,0.693
6072,1822200000000,0.694
6073,1822500000000,0.696
6074,1822800000000,0.7
6075,1823100000000,0.704
6076,1823400000000,0.704
6077,1823700000000,0.707
6078,1824000000000,0.707
6079,1824300000000,0.705
6080,1824600000000,0.704
6081,1824900000000,0.71
6082,1825200000000,0.713
6083,1825500000000,0.715
6084,1825800000000,0.718
6085,1826100000000,0.715
6086,1826400000000,0.714
6087,1826700000000,0.718
6088,1827000000000,0.714
6089,1827300000000,0.709
6090,1827600000000,0.695
6091,1827900000000,0.691
6092,1828200000000,0.702
6093,1828500000000,0.717
6094,1828800000000,0.726
6095,1829100000000,0.728
6096,1829400000000,0.725
6097,1829700000000,0.72
6098,1830000000000,0.719
6099,1830300000000,0.72
6100,1830600000000,0.728
6101,1830900000000,0.728
6102,1831200000000,0.726
6103,1831500000000,0.727
6104,1831800000000,0.723
6105,1832100000000,0.722
6106,1832400000000,0.723
6107,1832700000000,0.724
6108,1833000000000,0.725
6109,1833300000000,0.727
6110,1833600000000,0.728
6111,1833900000000,0.738
6112,1834200000000,0.75
6113,1834500000000,0.756
6114,1834800000000,0.753
6115,1835100000000,0.748
6116,1835400000000,0.744
6117,1835700000000,0.74
6118,1836000000000,0.734
6119,1836300000000,0.729
6120,1836600000000,0.729
6121,1836900000000,0.724
6122,1837200000000,0.719
6123,1837500000000,0.72
6124,1837800000000,0.719
6125,1838100000000,0.719
6126,1838400000000,0.728
6127,1838700000000,0.74
6128,1839000000000,0.743
6129,1839300000000,0.745
6130,1839600000000,0.747
6131,1839900000000,0.738
